ARG	ORF_length	Counts	ARO_term	Percentage_Identity	Drug_Class	Resistance_Mechanism	AMR_Gene_Family	Percentage_Coverage	Classification
Escherichia_flexneri_9_length_174587_cov_1068.960626_mdtO	2052	16116	mdtO	99.56	nucleoside antibiotic; acridine dye; disinfecting agents and intercalating dyes	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	100.00	Escherichia flexneri
Escherichia_flexneri_9_length_174587_cov_1068.960626_mdtP	1467	11994	mdtP	98.57	nucleoside antibiotic; acridine dye; disinfecting agents and intercalating dyes	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	100.00	Escherichia flexneri
Escherichia_flexneri_10_length_150482_cov_1060.039634_mdtM	1233	9040	mdtM	97.56	fluoroquinolone antibiotic; lincosamide antibiotic; nucleoside antibiotic; acridine dye; phenicol antibiotic; disinfecting agents and intercalating dyes	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	100.00	Escherichia flexneri
Escherichia_flexneri_13_length_122466_cov_590.218346_cpxA	1374	11537	cpxA	100.0	aminoglycoside antibiotic; aminocoumarin antibiotic	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	Escherichia flexneri
Escherichia_flexneri_14_length_122332_cov_705.485010_rsmA	186	2499	rsmA	85.25	fluoroquinolone antibiotic; diaminopyrimidine antibiotic; phenicol antibiotic	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	Escherichia flexneri
Escherichia_flexneri_14_length_122332_cov_705.485010_emrB	1539	10416	emrB	100.0	fluoroquinolone antibiotic	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	100.00	Escherichia flexneri
Escherichia_flexneri_14_length_122332_cov_705.485010_emrA	1173	7904	emrA	99.74	fluoroquinolone antibiotic	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	100.00	Escherichia flexneri
Escherichia_flexneri_14_length_122332_cov_705.485010_emrR	531	3637	emrR	100.0	fluoroquinolone antibiotic	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	100.00	Escherichia flexneri
Escherichia_flexneri_15_length_114047_cov_723.091954_Escherichia_coli_acrA	1194	11853	Escherichia coli acrA	100.0	fluoroquinolone antibiotic; cephalosporin; glycylcycline; penam; tetracycline antibiotic; rifamycin antibiotic; phenicol antibiotic; triclosan	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	Escherichia flexneri
Escherichia_flexneri_15_length_114047_cov_723.091954_acrB	3150	24860	acrB	100.0	fluoroquinolone antibiotic; cephalosporin; glycylcycline; penam; tetracycline antibiotic; rifamycin antibiotic; phenicol antibiotic; triclosan	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	Escherichia flexneri
Escherichia_flexneri_16_length_113893_cov_668.641411_kdpE	678	3652	kdpE	99.11	aminoglycoside antibiotic	antibiotic efflux	kdpDE	100.00	Escherichia flexneri
Escherichia_flexneri_17_length_113563_cov_867.335148_marA	384	2838	marA	100.0	fluoroquinolone antibiotic; monobactam; carbapenem; cephalosporin; glycylcycline; cephamycin; penam; tetracycline antibiotic; rifamycin antibiotic; phenicol antibiotic; triclosan; penem	antibiotic efflux; reduced permeability to antibiotic	resistance-nodulation-cell division (RND) antibiotic efflux pump; General Bacterial Porin with reduced permeability to beta-lactams	100.00	Escherichia flexneri
Escherichia_flexneri_20_length_95462_cov_1378.461622_Escherichia_coli_ampH_betalactamase	1158	10229	Escherichia coli ampH beta-lactamase	99.74	cephalosporin; penam	antibiotic inactivation	ampC-type beta-lactamase	100.00	Escherichia flexneri
Escherichia_flexneri_21_length_95143_cov_683.538554_ANT3IIa	789	9024	ANT(3'')-IIa	99.62	aminoglycoside antibiotic	antibiotic inactivation	ANT(3'')	81.11	Escherichia flexneri
Escherichia_flexneri_21_length_95143_cov_683.538554_SAT2	525	7299	SAT-2	100.0	nucleoside antibiotic	antibiotic inactivation	streptothricin acetyltransferase (SAT)	100.00	Escherichia flexneri
Escherichia_flexneri_21_length_95143_cov_683.538554_dfrA1	474	7121	dfrA1	99.36	diaminopyrimidine antibiotic	antibiotic target replacement	trimethoprim resistant dihydrofolate reductase dfr	100.00	Escherichia flexneri
Escherichia_flexneri_23_length_89768_cov_607.691405_Escherichia_coli_mdfA	1233	6545	Escherichia coli mdfA	96.83	tetracycline antibiotic; benzalkonium chloride; rhodamine	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	100.00	Escherichia flexneri
Escherichia_flexneri_25_length_76978_cov_788.658165_mdtA	1368	7800	mdtA	99.04	aminocoumarin antibiotic	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	109.64	Escherichia flexneri
Escherichia_flexneri_25_length_76978_cov_788.658165_mdtB	3123	15772	mdtB	100.0	aminocoumarin antibiotic	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	Escherichia flexneri
Escherichia_flexneri_25_length_76978_cov_788.658165_mdtC	3078	13279	mdtC	99.8	aminocoumarin antibiotic	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	Escherichia flexneri
Escherichia_flexneri_25_length_76978_cov_788.658165_baeS	1404	7831	baeS	100.0	aminoglycoside antibiotic; aminocoumarin antibiotic	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	Escherichia flexneri
Escherichia_flexneri_25_length_76978_cov_788.658165_baeR	723	3901	baeR	100.0	aminoglycoside antibiotic; aminocoumarin antibiotic	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	Escherichia flexneri
Escherichia_flexneri_28_length_68635_cov_1880.649694_mdtE	1158	10163	mdtE	100.0	macrolide antibiotic; fluoroquinolone antibiotic; penam	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	Escherichia flexneri
Escherichia_flexneri_28_length_68635_cov_1880.649694_mdtF	3114	26661	mdtF	100.0	macrolide antibiotic; fluoroquinolone antibiotic; penam	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	Escherichia flexneri
Escherichia_flexneri_28_length_68635_cov_1880.649694_gadW	729	10250	gadW	94.63	macrolide antibiotic; fluoroquinolone antibiotic; penam	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	Escherichia flexneri
Escherichia_flexneri_28_length_68635_cov_1880.649694_gadX	825	13105	gadX	100.0	macrolide antibiotic; fluoroquinolone antibiotic; penam	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	Escherichia flexneri
Escherichia_flexneri_42_length_20545_cov_510.268570_CMY2	1146	5530	CMY-2	100.0	carbapenem; cephalosporin; cephamycin; penam	antibiotic inactivation	CMY beta-lactamase	100.00	Escherichia flexneri
Escherichia_flexneri_47_length_16432_cov_952.523783_CTXM15	876	12755	CTX-M-15	100.0	cephalosporin; penam	antibiotic inactivation	CTX-M beta-lactamase	100.00	Escherichia flexneri
Escherichia_flexneri_49_length_14600_cov_615.644414_emrY	1539	14630	emrY	99.41	tetracycline antibiotic	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	100.00	Escherichia flexneri
Escherichia_flexneri_49_length_14600_cov_615.644414_emrK	1164	12404	emrK	100.0	tetracycline antibiotic	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	110.26	Escherichia flexneri
Escherichia_flexneri_49_length_14600_cov_615.644414_evgA	615	6652	evgA	100.0	macrolide antibiotic; fluoroquinolone antibiotic; penam; tetracycline antibiotic	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump; resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	Escherichia flexneri
Escherichia_flexneri_49_length_14600_cov_615.644414_evgS	3594	39221	evgS	100.0	macrolide antibiotic; fluoroquinolone antibiotic; penam; tetracycline antibiotic	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump; resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	Escherichia flexneri
Escherichia_flexneri_57_length_4228_cov_651.655164_mphA	915	10653	mphA	100.0	macrolide antibiotic	antibiotic inactivation	macrolide phosphotransferase (MPH)	101.00	Escherichia flexneri
Escherichia_flexneri_58_length_4177_cov_777.199175_ErmB	738	11913	ErmB	97.96	macrolide antibiotic; lincosamide antibiotic; streptogramin antibiotic	antibiotic target alteration	Erm 23S ribosomal RNA methyltransferase	98.79	Escherichia flexneri
Escherichia_flexneri_2_length_330331_cov_942.011363_Escherichia_coli_GlpT_with_mutation_conferring_resistance_to_fosfomycin	1359	8246	Escherichia coli GlpT with mutation conferring resistance to fosfomycin	99.78	fosfomycin	antibiotic target alteration	antibiotic-resistant GlpT	100.00	Escherichia flexneri
Escherichia_flexneri_2_length_330331_cov_942.011363_Escherichia_coli_gyrA_conferring_resistance_to_fluoroquinolones	2628	17434	Escherichia coli gyrA conferring resistance to fluoroquinolones	99.66	fluoroquinolone antibiotic	antibiotic target alteration	fluoroquinolone resistant gyrA	100.00	Escherichia flexneri
Escherichia_flexneri_8_length_185908_cov_762.832185_Escherichia_coli_EFTu_mutants_conferring_resistance_to_Pulvomycin	1185	7584	Escherichia coli EF-Tu mutants conferring resistance to Pulvomycin	99.75	elfamycin antibiotic	antibiotic target alteration	elfamycin resistant EF-Tu	96.33	Escherichia flexneri
Escherichia_flexneri_12_length_135402_cov_718.323480_Haemophilus_influenzae_PBP3_conferring_resistance_to_betalactam_antibiotics	1767	13508	Haemophilus influenzae PBP3 conferring resistance to beta-lactam antibiotics	53.11	cephalosporin; cephamycin; penam	antibiotic target alteration	Penicillin-binding protein mutations conferring resistance to beta-lactam antibiotics	96.39	Escherichia flexneri
Escherichia_flexneri_37_length_35075_cov_612.688864_Escherichia_coli_EFTu_mutants_conferring_resistance_to_Pulvomycin	1185	7898	Escherichia coli EF-Tu mutants conferring resistance to Pulvomycin	99.75	elfamycin antibiotic	antibiotic target alteration	elfamycin resistant EF-Tu	96.33	Escherichia flexneri
Escherichia_flexneri_9_length_174587_cov_1068.960626_Escherichia_coli_soxR_with_mutation_conferring_antibiotic_resistance	465	4411	Escherichia coli soxR with mutation conferring antibiotic resistance	100.0	fluoroquinolone antibiotic; cephalosporin; glycylcycline; penam; tetracycline antibiotic; rifamycin antibiotic; phenicol antibiotic; triclosan	antibiotic target alteration; antibiotic efflux	ATP-binding cassette (ABC) antibiotic efflux pump; major facilitator superfamily (MFS) antibiotic efflux pump; resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	Escherichia flexneri
Escherichia_flexneri_9_length_174587_cov_1068.960626_Escherichia_coli_soxS_with_mutation_conferring_antibiotic_resistance	324	3187	Escherichia coli soxS with mutation conferring antibiotic resistance	100.0	fluoroquinolone antibiotic; monobactam; carbapenem; cephalosporin; glycylcycline; cephamycin; penam; tetracycline antibiotic; rifamycin antibiotic; phenicol antibiotic; triclosan; penem	antibiotic target alteration; antibiotic efflux; reduced permeability to antibiotic	ATP-binding cassette (ABC) antibiotic efflux pump; major facilitator superfamily (MFS) antibiotic efflux pump; resistance-nodulation-cell division (RND) antibiotic efflux pump; General Bacterial Porin with reduced permeability to beta-lactams	100.00	Escherichia flexneri
Escherichia_flexneri_15_length_114047_cov_723.091954_Escherichia_coli_acrR_with_mutation_conferring_multidrug_antibiotic_resistance	648	5867	Escherichia coli acrR with mutation conferring multidrug antibiotic resistance	100.0	fluoroquinolone antibiotic; cephalosporin; glycylcycline; penam; tetracycline antibiotic; rifamycin antibiotic; phenicol antibiotic; triclosan	antibiotic target alteration; antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	Escherichia flexneri
Escherichia_flexneri_17_length_113563_cov_867.335148_Escherichia_coli_marR_mutant_conferring_antibiotic_resistance	435	3495	Escherichia coli marR mutant conferring antibiotic resistance	98.61	fluoroquinolone antibiotic; cephalosporin; glycylcycline; penam; tetracycline antibiotic; rifamycin antibiotic; phenicol antibiotic; triclosan	antibiotic target alteration; antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	Escherichia flexneri
NODE_193_length_3195_2_ErmX	855	100	ErmX	90.14	macrolide antibiotic; lincosamide antibiotic; streptogramin antibiotic	antibiotic target alteration	Erm 23S ribosomal RNA methyltransferase	100.00	unclassified
NODE_594_length_1615_1_tetWNW	1614	48	tet(W/N/W)	94.8	tetracycline antibiotic	antibiotic target protection	tetracycline-resistant ribosomal protection protein	84.19	unclassified
