ARG	ORF_length	Counts	ARO_term	Percentage_Identity	Drug_Class	Resistance_Mechanism	AMR_Gene_Family	Percentage_Coverage	Classification
Escherichia_coli_D_10_length_153373_cov_184.089755_mdtN	1032	2765	mdtN	99.71	nucleoside antibiotic; acridine dye; disinfecting agents and intercalating dyes	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	100.00	Escherichia coli D
Escherichia_coli_D_10_length_153373_cov_184.089755_eptA	1644	6420	eptA	99.82	peptide antibiotic	antibiotic target alteration	pmr phosphoethanolamine transferase	100.00	Escherichia coli D
Escherichia_coli_D_11_length_146826_cov_199.881795_CRP	633	2555	CRP	99.52	macrolide antibiotic; fluoroquinolone antibiotic; penam	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	Escherichia coli D
Escherichia_coli_D_12_length_135743_cov_123.402792_msbA	1749	4551	msbA	99.83	nitroimidazole antibiotic	antibiotic efflux	ATP-binding cassette (ABC) antibiotic efflux pump	100.00	Escherichia coli D
Escherichia_coli_D_15_length_127577_cov_134.782877_acrD	3114	7131	acrD	99.9	aminoglycoside antibiotic	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	Escherichia coli D
Escherichia_coli_D_18_length_102781_cov_186.068619_cpxA	1374	4216	cpxA	100.0	aminoglycoside antibiotic; aminocoumarin antibiotic	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	Escherichia coli D
Escherichia_coli_D_19_length_99398_cov_134.752937_kdpE	678	832	kdpE	98.67	aminoglycoside antibiotic	antibiotic efflux	kdpDE	100.00	Escherichia coli D
Escherichia_coli_D_24_length_74181_cov_112.136835_ugd	1167	3511	ugd	99.23	peptide antibiotic	antibiotic target alteration	pmr phosphoethanolamine transferase	100.00	Escherichia coli D
Escherichia_coli_D_24_length_74181_cov_112.136835_mdtA	1368	2596	mdtA	99.76	aminocoumarin antibiotic	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	109.64	Escherichia coli D
Escherichia_coli_D_24_length_74181_cov_112.136835_mdtB	3123	5100	mdtB	99.71	aminocoumarin antibiotic	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	Escherichia coli D
Escherichia_coli_D_24_length_74181_cov_112.136835_mdtC	3078	4174	mdtC	99.71	aminocoumarin antibiotic	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	Escherichia coli D
Escherichia_coli_D_24_length_74181_cov_112.136835_baeS	1404	2387	baeS	99.14	aminoglycoside antibiotic; aminocoumarin antibiotic	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	Escherichia coli D
Escherichia_coli_D_24_length_74181_cov_112.136835_baeR	723	1312	baeR	99.17	aminoglycoside antibiotic; aminocoumarin antibiotic	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	Escherichia coli D
Escherichia_coli_D_25_length_70086_cov_182.610173_EC8	1134	4379	EC-8	98.67	cephalosporin	antibiotic inactivation	EC beta-lactamase	100.00	Escherichia coli D
Escherichia_coli_D_28_length_52659_cov_120.227055_mdtH	1209	2390	mdtH	100.0	fluoroquinolone antibiotic	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	100.00	Escherichia coli D
Escherichia_coli_D_30_length_45586_cov_124.408908_HNS	414	1300	H-NS	100.0	macrolide antibiotic; fluoroquinolone antibiotic; cephalosporin; cephamycin; penam; tetracycline antibiotic	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump; resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	Escherichia coli D
Escherichia_coli_D_32_length_36397_cov_145.354301_evgS	3594	13011	evgS	97.74	macrolide antibiotic; fluoroquinolone antibiotic; penam; tetracycline antibiotic	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump; resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	Escherichia coli D
Escherichia_coli_D_32_length_36397_cov_145.354301_evgA	615	2389	evgA	100.0	macrolide antibiotic; fluoroquinolone antibiotic; penam; tetracycline antibiotic	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump; resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	Escherichia coli D
Escherichia_coli_D_42_length_20070_cov_169.381014_emrK	1182	8201	emrK	99.15	tetracycline antibiotic	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	111.97	Escherichia coli D
Escherichia_coli_D_42_length_20070_cov_169.381014_emrY	1539	5097	emrY	100.0	tetracycline antibiotic	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	100.00	Escherichia coli D
Escherichia_coli_D_46_length_17790_cov_426.251311_DHA1	1140	4836	DHA-1	100.0	cephalosporin; cephamycin	antibiotic inactivation	DHA beta-lactamase	100.00	Escherichia coli D
Escherichia_coli_D_46_length_17790_cov_426.251311_QnrB4	648	3137	QnrB4	100.0	fluoroquinolone antibiotic	antibiotic target protection	quinolone resistance protein (qnr)	100.00	Escherichia coli D
Escherichia_coli_D_46_length_17790_cov_426.251311_mphE	885	5932	mphE	100.0	macrolide antibiotic	antibiotic inactivation	macrolide phosphotransferase (MPH)	100.00	Escherichia coli D
Escherichia_coli_D_46_length_17790_cov_426.251311_msrE	1476	9939	msrE	100.0	macrolide antibiotic; lincosamide antibiotic; streptogramin antibiotic; tetracycline antibiotic; oxazolidinone antibiotic; phenicol antibiotic; pleuromutilin antibiotic	antibiotic target protection	ABC-F ATP-binding cassette ribosomal protection protein	100.00	Escherichia coli D
Escherichia_coli_D_46_length_17790_cov_426.251311_mphA	915	3109	mphA	100.0	macrolide antibiotic	antibiotic inactivation	macrolide phosphotransferase (MPH)	101.00	Escherichia coli D
Escherichia_coli_D_50_length_13634_cov_138.400766_mdtG	1227	2847	mdtG	100.0	fosfomycin	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	100.00	Escherichia coli D
Escherichia_coli_D_59_length_7736_cov_485.813566_ErmB	738	4462	ErmB	97.96	macrolide antibiotic; lincosamide antibiotic; streptogramin antibiotic	antibiotic target alteration	Erm 23S ribosomal RNA methyltransferase	98.79	Escherichia coli D
Escherichia_coli_D_87_length_2106_cov_67.756704_TEM1	861	0	TEM-1	100.0	monobactam; cephalosporin; penam; penem	antibiotic inactivation	TEM beta-lactamase	100.00	Escherichia coli D
Escherichia_coli_D_108_length_1292_cov_115.396120_sul1	840	0	sul1	100.0	sulfonamide antibiotic	antibiotic target replacement	sulfonamide resistant sul	100.00	Escherichia coli D
Escherichia_coli_D_124_length_1092_cov_16.384764_aadA2	801	389	aadA2	99.61	aminoglycoside antibiotic	antibiotic inactivation	ANT(3'')	102.70	Escherichia coli D
Escherichia_coli_D_187_length_775_cov_5.688889_AAC6Ibcr6	699	0	AAC(6')-Ib-cr6	98.99	fluoroquinolone antibiotic; aminoglycoside antibiotic	antibiotic inactivation	AAC(6')-Ib-cr	116.58	Escherichia coli D
Escherichia_coli_D_2_length_350170_cov_167.380979_Escherichia_coli_parC_conferring_resistance_to_fluoroquinolones	2259	5861	Escherichia coli parC conferring resistance to fluoroquinolones	99.6	fluoroquinolone antibiotic	antibiotic target alteration	fluoroquinolone resistant parC	100.00	Escherichia coli D
Escherichia_coli_D_4_length_307978_cov_122.433323_Escherichia_coli_GlpT_with_mutation_conferring_resistance_to_fosfomycin	1359	2665	Escherichia coli GlpT with mutation conferring resistance to fosfomycin	98.89	fosfomycin	antibiotic target alteration	antibiotic-resistant GlpT	100.00	Escherichia coli D
Escherichia_coli_D_4_length_307978_cov_122.433323_Escherichia_coli_gyrA_conferring_resistance_to_fluoroquinolones	2628	5935	Escherichia coli gyrA conferring resistance to fluoroquinolones	99.77	fluoroquinolone antibiotic	antibiotic target alteration	fluoroquinolone resistant gyrA	100.00	Escherichia coli D
Escherichia_coli_D_11_length_146826_cov_199.881795_Escherichia_coli_EFTu_mutants_conferring_resistance_to_Pulvomycin	1185	8635	Escherichia coli EF-Tu mutants conferring resistance to Pulvomycin	99.75	elfamycin antibiotic	antibiotic target alteration	elfamycin resistant EF-Tu	96.33	Escherichia coli D
Escherichia_coli_D_21_length_94510_cov_192.137346_Escherichia_coli_cyaA_with_mutation_conferring_resistance_to_fosfomycin	2547	10078	Escherichia coli cyaA with mutation conferring resistance to fosfomycin	99.29	fosfomycin	antibiotic target alteration	antibiotic-resistant cya adenylate cyclase	100.00	Escherichia coli D
Escherichia_coli_D_22_length_90503_cov_162.029133_Haemophilus_influenzae_PBP3_conferring_resistance_to_betalactam_antibiotics	1767	4676	Haemophilus influenzae PBP3 conferring resistance to beta-lactam antibiotics	53.11	cephalosporin; cephamycin; penam	antibiotic target alteration	Penicillin-binding protein mutations conferring resistance to beta-lactam antibiotics	96.39	Escherichia coli D
Escherichia_coli_D_1_length_372159_cov_113.966117_Escherichia_coli_marR_mutant_conferring_antibiotic_resistance	435	1156	Escherichia coli marR mutant conferring antibiotic resistance	98.61	fluoroquinolone antibiotic; cephalosporin; glycylcycline; penam; tetracycline antibiotic; rifamycin antibiotic; phenicol antibiotic; triclosan	antibiotic target alteration; antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	Escherichia coli D
Escherichia_coli_D_6_length_213663_cov_150.788529_Escherichia_coli_acrR_with_mutation_conferring_multidrug_antibiotic_resistance	648	2029	Escherichia coli acrR with mutation conferring multidrug antibiotic resistance	99.07	fluoroquinolone antibiotic; cephalosporin; glycylcycline; penam; tetracycline antibiotic; rifamycin antibiotic; phenicol antibiotic; triclosan	antibiotic target alteration; antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	Escherichia coli D
Escherichia_coli_D_10_length_153373_cov_184.089755_Escherichia_coli_soxS_with_mutation_conferring_antibiotic_resistance	324	1159	Escherichia coli soxS with mutation conferring antibiotic resistance	100.0	fluoroquinolone antibiotic; monobactam; carbapenem; cephalosporin; glycylcycline; cephamycin; penam; tetracycline antibiotic; rifamycin antibiotic; phenicol antibiotic; triclosan; penem	antibiotic target alteration; antibiotic efflux; reduced permeability to antibiotic	ATP-binding cassette (ABC) antibiotic efflux pump; major facilitator superfamily (MFS) antibiotic efflux pump; resistance-nodulation-cell division (RND) antibiotic efflux pump; General Bacterial Porin with reduced permeability to beta-lactams	100.00	Escherichia coli D
Escherichia_coli_D_10_length_153373_cov_184.089755_Escherichia_coli_soxR_with_mutation_conferring_antibiotic_resistance	465	1670	Escherichia coli soxR with mutation conferring antibiotic resistance	98.7	fluoroquinolone antibiotic; cephalosporin; glycylcycline; penam; tetracycline antibiotic; rifamycin antibiotic; phenicol antibiotic; triclosan	antibiotic target alteration; antibiotic efflux	ATP-binding cassette (ABC) antibiotic efflux pump; major facilitator superfamily (MFS) antibiotic efflux pump; resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	Escherichia coli D
Megamonas_funiformis_54_length_15121_cov_7.961304_adeF	3162	669	adeF	42.67	fluoroquinolone antibiotic; tetracycline antibiotic	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	99.43	Megamonas funiformis
Megamonas_funiformis_179_length_1796_cov_4.815623_AAC6IeAPH2Ia	1365	140	AAC(6')-Ie-APH(2'')-Ia	99.78	aminoglycoside antibiotic	antibiotic inactivation	APH(2''); AAC(6')	94.99	Megamonas funiformis
NODE_343_length_10425_5_QepA4	1536	1790	QepA4	100.0	fluoroquinolone antibiotic	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	100.00	unclassified
NODE_343_length_10425_9_dfrA12	498	1786	dfrA12	100.0	diaminopyrimidine antibiotic	antibiotic target replacement	trimethoprim resistant dihydrofolate reductase dfr	100.00	unclassified
NODE_343_length_10425_10_aadA2	780	0	aadA2	100.0	aminoglycoside antibiotic	antibiotic inactivation	ANT(3'')	100.00	unclassified
NODE_368_length_9488_3_tetA	1200	0	tet(A)	98.48	tetracycline antibiotic	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	94.10	unclassified
NODE_368_length_9488_7_tetA	1200	0	tet(A)	98.48	tetracycline antibiotic	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	94.10	unclassified
NODE_483_length_6954_7_ErmT	735	52	ErmT	99.18	macrolide antibiotic; lincosamide antibiotic; streptogramin antibiotic	antibiotic target alteration	Erm 23S ribosomal RNA methyltransferase	100.00	unclassified
NODE_502_length_6604_8_QnrS1	657	71	QnrS1	100.0	fluoroquinolone antibiotic	antibiotic target protection	quinolone resistance protein (qnr)	100.00	unclassified
NODE_574_length_5532_5_tet45	1374	199	tet(45)	76.22	tetracycline antibiotic	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	99.78	unclassified
NODE_586_length_5448_4_CTXM15	876	194	CTX-M-15	100.0	cephalosporin; penam	antibiotic inactivation	CTX-M beta-lactamase	100.00	unclassified
NODE_639_length_4927_1_ACI1	855	36	ACI-1	98.24	cephalosporin; penam; penem	antibiotic inactivation	ACI beta-lactamase	100.00	unclassified
NODE_860_length_3510_4_FosA6	420	16	FosA6	98.56	fosfomycin	antibiotic inactivation	fosfomycin thiol transferase	100.00	unclassified
NODE_912_length_3334_5_TEM1	861	0	TEM-1	100.0	monobactam; cephalosporin; penam; penem	antibiotic inactivation	TEM beta-lactamase	100.00	unclassified
NODE_1019_length_3042_2_msbA	1707	77	msbA	92.62	nitroimidazole antibiotic	antibiotic efflux	ATP-binding cassette (ABC) antibiotic efflux pump	97.77	unclassified
NODE_1152_length_2702_4_AAC3IIe	861	97	AAC(3)-IIe	98.95	aminoglycoside antibiotic	antibiotic inactivation	AAC(3)	100.00	unclassified
NODE_1222_length_2563_2_eptB	1674	1120	eptB	99.46	peptide antibiotic	antibiotic target alteration	pmr phosphoethanolamine transferase	97.04	unclassified
NODE_1315_length_2424_1_Klebsiella_pneumoniae_KpnH	1539	52	Klebsiella pneumoniae KpnH	94.02	macrolide antibiotic; fluoroquinolone antibiotic; aminoglycoside antibiotic; carbapenem; cephalosporin; penam; peptide antibiotic; penem	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	100.00	unclassified
NODE_1405_length_2291_1_AAC6Ibcr6	699	0	AAC(6')-Ib-cr6	98.99	fluoroquinolone antibiotic; aminoglycoside antibiotic	antibiotic inactivation	AAC(6')-Ib-cr	116.58	unclassified
NODE_1405_length_2291_2_OXA1	831	160	OXA-1	100.0	carbapenem; cephalosporin; penam	antibiotic inactivation	OXA beta-lactamase	100.00	unclassified
NODE_1594_length_2039_2_APH6Id	837	31	APH(6)-Id	99.64	aminoglycoside antibiotic	antibiotic inactivation	APH(6)	100.00	unclassified
NODE_1658_length_1965_2_Escherichia_coli_ampC1_betalactamase	1302	540	Escherichia coli ampC1 beta-lactamase	98.15	cephalosporin; penam	antibiotic inactivation	ampC-type beta-lactamase	99.77	unclassified
NODE_1983_length_1677_2_ErmX	855	31	ErmX	88.73	macrolide antibiotic; lincosamide antibiotic; streptogramin antibiotic	antibiotic target alteration	Erm 23S ribosomal RNA methyltransferase	100.00	unclassified
NODE_2091_length_1608_1_dfrA17	540	777	dfrA17	99.36	diaminopyrimidine antibiotic	antibiotic target replacement	trimethoprim resistant dihydrofolate reductase dfr	114.01	unclassified
NODE_2091_length_1608_2_aadA5	789	137	aadA5	99.62	aminoglycoside antibiotic	antibiotic inactivation	ANT(3'')	100.00	unclassified
NODE_2184_length_1547_2_emrR	531	24	emrR	92.0	fluoroquinolone antibiotic	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	100.00	unclassified
NODE_2762_length_1292_2_sul1	840	0	sul1	100.0	sulfonamide antibiotic	antibiotic target replacement	sulfonamide resistant sul	100.00	unclassified
NODE_2880_length_1256_2_Klebsiella_pneumoniae_KpnE	363	13	Klebsiella pneumoniae KpnE	99.17	macrolide antibiotic; aminoglycoside antibiotic; cephalosporin; tetracycline antibiotic; peptide antibiotic; rifamycin antibiotic	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	100.00	unclassified
NODE_3278_length_1135_1_LEN14	606	17	LEN-14	90.13	penam; penem	antibiotic inactivation	LEN beta-lactamase	132.89	unclassified
NODE_4310_length_916_2_marA	375	16	marA	92.74	fluoroquinolone antibiotic; monobactam; carbapenem; cephalosporin; glycylcycline; cephamycin; penam; tetracycline antibiotic; rifamycin antibiotic; phenicol antibiotic; triclosan; penem	antibiotic efflux; reduced permeability to antibiotic	resistance-nodulation-cell division (RND) antibiotic efflux pump; General Bacterial Porin with reduced permeability to beta-lactams	97.64	unclassified
NODE_8335_length_490_1_Escherichia_coli_emrE	399	40	Escherichia coli emrE	99.09	macrolide antibiotic	antibiotic efflux	small multidrug resistance (SMR) antibiotic efflux pump	120.00	unclassified
NODE_477_length_7036_2_Escherichia_coli_UhpT_with_mutation_conferring_resistance_to_fosfomycin	1392	2636	Escherichia coli UhpT with mutation conferring resistance to fosfomycin	95.03	fosfomycin	antibiotic target alteration	antibiotic-resistant UhpT	100.00	unclassified
