ARG	ORF_length	Counts	ARO_term	Percentage_Identity	Drug_Class	Resistance_Mechanism	AMR_Gene_Family	Percentage_Coverage	Classification
Enterobacter_cloacae_749_length_10415_cov_22.547876_baeR	723	347	baeR	95.42	aminoglycoside antibiotic; aminocoumarin antibiotic	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	Enterobacter cloacae
Enterobacter_cloacae_872_length_9048_cov_19.605693_oqxB	3153	1655	oqxB	97.52	fluoroquinolone antibiotic; glycylcycline; tetracycline antibiotic; diaminopyrimidine antibiotic; nitrofuran antibiotic	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	Enterobacter cloacae
Enterobacter_cloacae_872_length_9048_cov_19.605693_oqxA	1176	687	oqxA	91.3	fluoroquinolone antibiotic; glycylcycline; tetracycline antibiotic; diaminopyrimidine antibiotic; nitrofuran antibiotic	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	Enterobacter cloacae
Enterobacter_cloacae_890_length_8855_cov_81.495341_rsmA	186	71	rsmA	85.25	fluoroquinolone antibiotic; diaminopyrimidine antibiotic; phenicol antibiotic	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	Enterobacter cloacae
Enterobacter_cloacae_982_length_7929_cov_34.386716_emrR	531	1320	emrR	91.43	fluoroquinolone antibiotic	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	100.00	Enterobacter cloacae
Enterobacter_cloacae_982_length_7929_cov_34.386716_emrA	1173	1305	emrA	86.41	fluoroquinolone antibiotic	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	100.00	Enterobacter cloacae
Enterobacter_cloacae_982_length_7929_cov_34.386716_emrB	1548	3193	emrB	92.87	fluoroquinolone antibiotic	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	100.59	Enterobacter cloacae
Enterobacter_cloacae_1071_length_7264_cov_24.913442_Klebsiella_pneumoniae_KpnE	393	687	Klebsiella pneumoniae KpnE	85.0	macrolide antibiotic; aminoglycoside antibiotic; cephalosporin; tetracycline antibiotic; peptide antibiotic; rifamycin antibiotic	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	108.33	Enterobacter cloacae
Enterobacter_cloacae_1939_length_3584_cov_28.599037_Escherichia_coli_mdfA	1233	1225	Escherichia coli mdfA	86.98	tetracycline antibiotic; benzalkonium chloride; rhodamine	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	100.00	Enterobacter cloacae
Enterobacter_cloacae_26_length_58491_cov_38.848638_Haemophilus_influenzae_PBP3_conferring_resistance_to_betalactam_antibiotics	1767	1700	Haemophilus influenzae PBP3 conferring resistance to beta-lactam antibiotics	52.92	cephalosporin; cephamycin; penam	antibiotic target alteration	Penicillin-binding protein mutations conferring resistance to beta-lactam antibiotics	96.39	Enterobacter cloacae
Enterobacter_cloacae_1213_length_6201_cov_35.407094_Escherichia_coli_UhpT_with_mutation_conferring_resistance_to_fosfomycin	1392	7543	Escherichia coli UhpT with mutation conferring resistance to fosfomycin	93.74	fosfomycin	antibiotic target alteration	antibiotic-resistant UhpT	100.00	Enterobacter cloacae
Enterobacter_cloacae_72_length_39226_cov_21.751679_Escherichia_coli_marR_mutant_conferring_antibiotic_resistance	435	213	Escherichia coli marR mutant conferring antibiotic resistance	86.11	fluoroquinolone antibiotic; cephalosporin; glycylcycline; penam; tetracycline antibiotic; rifamycin antibiotic; phenicol antibiotic; triclosan	antibiotic target alteration; antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	Enterobacter cloacae
NODE_8_length_97946_29_PmrF	969	3450	PmrF	99.69	peptide antibiotic	antibiotic target alteration	pmr phosphoethanolamine transferase	100.00	unclassified
NODE_8_length_97946_62_YojI	1644	5571	YojI	98.9	peptide antibiotic	antibiotic efflux	ATP-binding cassette (ABC) antibiotic efflux pump	100.00	unclassified
NODE_19_length_64836_72_HNS	414	2144	H-NS	100.0	macrolide antibiotic; fluoroquinolone antibiotic; cephalosporin; cephamycin; penam; tetracycline antibiotic	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump; resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	unclassified
NODE_25_length_58640_23_eptA	1644	0	eptA	99.82	peptide antibiotic	antibiotic target alteration	pmr phosphoethanolamine transferase	100.00	unclassified
NODE_42_length_49854_21_eptA	1644	0	eptA	99.82	peptide antibiotic	antibiotic target alteration	pmr phosphoethanolamine transferase	100.00	unclassified
NODE_88_length_35200_5_Escherichia_coli_ampH_betalactamase	1158	0	Escherichia coli ampH beta-lactamase	100.0	cephalosporin; penam	antibiotic inactivation	ampC-type beta-lactamase	100.00	unclassified
NODE_89_length_35004_8_Escherichia_coli_ampH_betalactamase	1158	0	Escherichia coli ampH beta-lactamase	100.0	cephalosporin; penam	antibiotic inactivation	ampC-type beta-lactamase	100.00	unclassified
NODE_90_length_34980_2_TEM1	861	7315	TEM-1	100.0	monobactam; cephalosporin; penam; penem	antibiotic inactivation	TEM beta-lactamase	100.00	unclassified
NODE_147_length_28314_20_kdpE	678	0	kdpE	99.11	aminoglycoside antibiotic	antibiotic efflux	kdpDE	100.00	unclassified
NODE_161_length_27437_27_PmrF	984	365	PmrF	83.9	peptide antibiotic	antibiotic target alteration	pmr phosphoethanolamine transferase	101.55	unclassified
NODE_177_length_25860_7_TolC	1482	9039	TolC	100.0	macrolide antibiotic; fluoroquinolone antibiotic; aminoglycoside antibiotic; carbapenem; cephalosporin; glycylcycline; cephamycin; penam; tetracycline antibiotic; peptide antibiotic; aminocoumarin antibiotic; rifamycin antibiotic; phenicol antibiotic; triclosan; penem	antibiotic efflux	ATP-binding cassette (ABC) antibiotic efflux pump; major facilitator superfamily (MFS) antibiotic efflux pump; resistance-nodulation-cell division (RND) antibiotic efflux pump	99.60	unclassified
NODE_192_length_25011_15_baeR	723	549	baeR	99.58	aminoglycoside antibiotic; aminocoumarin antibiotic	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	unclassified
NODE_192_length_25011_16_baeS	1404	1089	baeS	100.0	aminoglycoside antibiotic; aminocoumarin antibiotic	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	unclassified
NODE_192_length_25011_18_mdtC	3078	1155	mdtC	99.71	aminocoumarin antibiotic	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	unclassified
NODE_192_length_25011_19_mdtB	3123	1598	mdtB	99.52	aminocoumarin antibiotic	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	unclassified
NODE_192_length_25011_20_mdtA	1248	0	mdtA	99.52	aminocoumarin antibiotic	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	unclassified
NODE_262_length_21169_6_mdtM	1233	0	mdtM	97.56	fluoroquinolone antibiotic; lincosamide antibiotic; nucleoside antibiotic; acridine dye; phenicol antibiotic; disinfecting agents and intercalating dyes	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	100.00	unclassified
NODE_342_length_17810_11_Escherichia_coli_ampC1_betalactamase	1305	1794	Escherichia coli ampC1 beta-lactamase	99.08	cephalosporin; penam	antibiotic inactivation	ampC-type beta-lactamase	100.00	unclassified
NODE_343_length_17807_11_Escherichia_coli_ampC1_betalactamase	1302	1143	Escherichia coli ampC1 beta-lactamase	99.08	cephalosporin; penam	antibiotic inactivation	ampC-type beta-lactamase	99.77	unclassified
NODE_356_length_17358_8_EC14	1134	7745	EC-14	98.67	cephalosporin	antibiotic inactivation	EC beta-lactamase	100.00	unclassified
NODE_446_length_15134_7_Escherichia_coli_emrE	333	874	Escherichia coli emrE	97.27	macrolide antibiotic	antibiotic efflux	small multidrug resistance (SMR) antibiotic efflux pump	100.00	unclassified
NODE_495_length_13944_11_msbA	1749	0	msbA	100.0	nitroimidazole antibiotic	antibiotic efflux	ATP-binding cassette (ABC) antibiotic efflux pump	100.00	unclassified
NODE_496_length_13944_11_msbA	1749	0	msbA	100.0	nitroimidazole antibiotic	antibiotic efflux	ATP-binding cassette (ABC) antibiotic efflux pump	100.00	unclassified
NODE_579_length_12358_4_Klebsiella_pneumoniae_KpnH	1536	3873	Klebsiella pneumoniae KpnH	93.55	macrolide antibiotic; fluoroquinolone antibiotic; aminoglycoside antibiotic; carbapenem; cephalosporin; penam; peptide antibiotic; penem	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	99.80	unclassified
NODE_579_length_12358_5_Klebsiella_pneumoniae_KpnG	1173	2370	Klebsiella pneumoniae KpnG	96.15	macrolide antibiotic; fluoroquinolone antibiotic; aminoglycoside antibiotic; carbapenem; cephalosporin; penam; peptide antibiotic; penem	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	100.00	unclassified
NODE_579_length_12358_6_emrR	531	480	emrR	92.57	fluoroquinolone antibiotic	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	100.00	unclassified
NODE_593_length_12195_2_mdtA	1248	0	mdtA	99.52	aminocoumarin antibiotic	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	unclassified
NODE_593_length_12195_3_mdtB	3123	1040	mdtB	99.52	aminocoumarin antibiotic	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	unclassified
NODE_593_length_12195_4_mdtC	3078	606	mdtC	99.71	aminocoumarin antibiotic	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	unclassified
NODE_593_length_12195_6_baeS	1404	709	baeS	100.0	aminoglycoside antibiotic; aminocoumarin antibiotic	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	unclassified
NODE_593_length_12195_7_baeR	723	300	baeR	99.58	aminoglycoside antibiotic; aminocoumarin antibiotic	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	unclassified
NODE_725_length_10668_4_kdpE	678	0	kdpE	99.11	aminoglycoside antibiotic	antibiotic efflux	kdpDE	100.00	unclassified
NODE_780_length_9995_3_QnrB4	648	218	QnrB4	100.0	fluoroquinolone antibiotic	antibiotic target protection	quinolone resistance protein (qnr)	100.00	unclassified
NODE_780_length_9995_10_DHA1	1140	344	DHA-1	100.0	cephalosporin; cephamycin	antibiotic inactivation	DHA beta-lactamase	100.00	unclassified
NODE_789_length_9917_3_mdtF	3114	19765	mdtF	99.81	macrolide antibiotic; fluoroquinolone antibiotic; penam	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	unclassified
NODE_789_length_9917_4_mdtE	1158	7386	mdtE	100.0	macrolide antibiotic; fluoroquinolone antibiotic; penam	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	unclassified
NODE_877_length_9001_6_mdtM	1233	0	mdtM	97.56	fluoroquinolone antibiotic; lincosamide antibiotic; nucleoside antibiotic; acridine dye; phenicol antibiotic; disinfecting agents and intercalating dyes	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	100.00	unclassified
NODE_888_length_8873_4_FosA2	426	82	FosA2	95.74	fosfomycin	antibiotic inactivation	fosfomycin thiol transferase	100.00	unclassified
NODE_1218_length_6164_3_msbA	1749	541	msbA	92.6	nitroimidazole antibiotic	antibiotic efflux	ATP-binding cassette (ABC) antibiotic efflux pump	100.00	unclassified
NODE_1332_length_5577_5_tetB	1224	115	tet(B)	99.25	tetracycline antibiotic	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	101.50	unclassified
NODE_1381_length_5395_4_marA	381	103	marA	91.13	fluoroquinolone antibiotic; monobactam; carbapenem; cephalosporin; glycylcycline; cephamycin; penam; tetracycline antibiotic; rifamycin antibiotic; phenicol antibiotic; triclosan; penem	antibiotic efflux; reduced permeability to antibiotic	resistance-nodulation-cell division (RND) antibiotic efflux pump; General Bacterial Porin with reduced permeability to beta-lactams	99.21	unclassified
NODE_1408_length_5277_1_catI	660	148	catI	100.0	phenicol antibiotic	antibiotic inactivation	chloramphenicol acetyltransferase (CAT)	100.00	unclassified
NODE_1534_length_4781_3_ugd	1167	3512	ugd	99.23	peptide antibiotic	antibiotic target alteration	pmr phosphoethanolamine transferase	100.00	unclassified
NODE_1681_length_4257_1_Escherichia_coli_mdfA	1116	4180	Escherichia coli mdfA	96.77	tetracycline antibiotic; benzalkonium chloride; rhodamine	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	90.49	unclassified
NODE_1709_length_4176_1_mphA	915	25497	mphA	100.0	macrolide antibiotic	antibiotic inactivation	macrolide phosphotransferase (MPH)	101.00	unclassified
NODE_1784_length_3959_2_QnrB17	681	134	QnrB17	99.12	fluoroquinolone antibiotic	antibiotic target protection	quinolone resistance protein (qnr)	100.00	unclassified
NODE_2143_length_3096_1_AAC6Ibcr6	663	928	AAC(6')-Ib-cr6	98.99	fluoroquinolone antibiotic; aminoglycoside antibiotic	antibiotic inactivation	AAC(6')-Ib-cr	110.55	unclassified
NODE_2143_length_3096_2_OXA1	831	463	OXA-1	100.0	carbapenem; cephalosporin; penam	antibiotic inactivation	OXA beta-lactamase	100.00	unclassified
NODE_2143_length_3096_3_catB3	633	348	catB3	100.0	phenicol antibiotic	antibiotic inactivation	chloramphenicol acetyltransferase (CAT)	100.00	unclassified
NODE_2143_length_3096_4_arr3	453	176	arr-3	100.0	rifamycin antibiotic	antibiotic inactivation	rifampin ADP-ribosyltransferase (Arr)	100.00	unclassified
NODE_2278_length_2845_3_OmpA	1071	4404	OmpA	99.72	monobactam; carbapenem; cephalosporin; cephamycin; penam; penem	reduced permeability to antibiotic	General Bacterial Porin with reduced permeability to beta-lactams	95.19	unclassified
NODE_2371_length_2706_4_AAC3IIe	861	131	AAC(3)-IIe	98.95	aminoglycoside antibiotic	antibiotic inactivation	AAC(3)	100.00	unclassified
NODE_2634_length_2342_2_tetU	1017	319	tetU	99.05	tetracycline antibiotic	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	321.90	unclassified
NODE_3081_length_1905_1_msbA	1758	897	msbA	87.09	nitroimidazole antibiotic	antibiotic efflux	ATP-binding cassette (ABC) antibiotic efflux pump	100.52	unclassified
NODE_3253_length_1780_2_patB	1647	105	patB	95.99	fluoroquinolone antibiotic	antibiotic efflux	ATP-binding cassette (ABC) antibiotic efflux pump	93.37	unclassified
NODE_3585_length_1589_1_aadA5	789	84	aadA5	100.0	aminoglycoside antibiotic	antibiotic inactivation	ANT(3'')	100.00	unclassified
NODE_3585_length_1589_2_dfrA17	531	686	dfrA17	99.36	diaminopyrimidine antibiotic	antibiotic target replacement	trimethoprim resistant dihydrofolate reductase dfr	112.10	unclassified
NODE_3784_length_1470_2_CTXM15	876	7465	CTX-M-15	100.0	cephalosporin; penam	antibiotic inactivation	CTX-M beta-lactamase	100.00	unclassified
NODE_4644_length_1134_2_sul1	840	2218	sul1	100.0	sulfonamide antibiotic	antibiotic target replacement	sulfonamide resistant sul	100.00	unclassified
NODE_4959_length_1041_1_aadA	792	1940	aadA	100.0	aminoglycoside antibiotic	antibiotic inactivation	ANT(3'')	100.00	unclassified
NODE_5211_length_977_1_gadX	696	6910	gadX	96.98	macrolide antibiotic; fluoroquinolone antibiotic; penam	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	84.67	unclassified
NODE_5571_length_901_1_APH3Ia	813	520	APH(3')-Ia	98.52	aminoglycoside antibiotic	antibiotic inactivation	APH(3')	100.00	unclassified
NODE_7811_length_590_1_rsmA	186	600	rsmA	85.25	fluoroquinolone antibiotic; diaminopyrimidine antibiotic; phenicol antibiotic	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	unclassified
NODE_8127_length_560_1_dfrA15	459	316	dfrA15	100.0	diaminopyrimidine antibiotic	antibiotic target replacement	trimethoprim resistant dihydrofolate reductase dfr	96.82	unclassified
NODE_9253_length_479_1_rsmA	195	367	rsmA	85.25	fluoroquinolone antibiotic; diaminopyrimidine antibiotic; phenicol antibiotic	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	104.92	unclassified
NODE_11644_length_367_1_Klebsiella_pneumoniae_KpnF	327	119	Klebsiella pneumoniae KpnF	86.41	macrolide antibiotic; aminoglycoside antibiotic; cephalosporin; tetracycline antibiotic; peptide antibiotic; rifamycin antibiotic	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	99.08	unclassified
NODE_8_length_97946_40_Escherichia_coli_GlpT_with_mutation_conferring_resistance_to_fosfomycin	1359	0	Escherichia coli GlpT with mutation conferring resistance to fosfomycin	99.78	fosfomycin	antibiotic target alteration	antibiotic-resistant GlpT	100.00	unclassified
NODE_8_length_97946_49_Escherichia_coli_gyrA_conferring_resistance_to_fluoroquinolones	2628	1751	Escherichia coli gyrA conferring resistance to fluoroquinolones	99.89	fluoroquinolone antibiotic	antibiotic target alteration	fluoroquinolone resistant gyrA	100.00	unclassified
NODE_40_length_50597_4_Escherichia_coli_GlpT_with_mutation_conferring_resistance_to_fosfomycin	1359	0	Escherichia coli GlpT with mutation conferring resistance to fosfomycin	99.78	fosfomycin	antibiotic target alteration	antibiotic-resistant GlpT	100.00	unclassified
NODE_40_length_50597_16_Escherichia_coli_gyrA_conferring_resistance_to_fluoroquinolones	2628	1079	Escherichia coli gyrA conferring resistance to fluoroquinolones	99.89	fluoroquinolone antibiotic	antibiotic target alteration	fluoroquinolone resistant gyrA	100.00	unclassified
NODE_95_length_34204_24_Haemophilus_influenzae_PBP3_conferring_resistance_to_betalactam_antibiotics	1767	9258	Haemophilus influenzae PBP3 conferring resistance to beta-lactam antibiotics	53.11	cephalosporin; cephamycin; penam	antibiotic target alteration	Penicillin-binding protein mutations conferring resistance to beta-lactam antibiotics	96.39	unclassified
NODE_919_length_8574_8_Escherichia_coli_EFTu_mutants_conferring_resistance_to_Pulvomycin	1185	20016	Escherichia coli EF-Tu mutants conferring resistance to Pulvomycin	99.49	elfamycin antibiotic	antibiotic target alteration	elfamycin resistant EF-Tu	96.33	unclassified
NODE_692_length_11040_4_Escherichia_coli_soxS_with_mutation_conferring_antibiotic_resistance	324	2220	Escherichia coli soxS with mutation conferring antibiotic resistance	100.0	fluoroquinolone antibiotic; monobactam; carbapenem; cephalosporin; glycylcycline; cephamycin; penam; tetracycline antibiotic; rifamycin antibiotic; phenicol antibiotic; triclosan; penem	antibiotic target alteration; antibiotic efflux; reduced permeability to antibiotic	ATP-binding cassette (ABC) antibiotic efflux pump; major facilitator superfamily (MFS) antibiotic efflux pump; resistance-nodulation-cell division (RND) antibiotic efflux pump; General Bacterial Porin with reduced permeability to beta-lactams	100.00	unclassified
NODE_692_length_11040_5_Escherichia_coli_soxR_with_mutation_conferring_antibiotic_resistance	465	3410	Escherichia coli soxR with mutation conferring antibiotic resistance	100.0	fluoroquinolone antibiotic; cephalosporin; glycylcycline; penam; tetracycline antibiotic; rifamycin antibiotic; phenicol antibiotic; triclosan	antibiotic target alteration; antibiotic efflux	ATP-binding cassette (ABC) antibiotic efflux pump; major facilitator superfamily (MFS) antibiotic efflux pump; resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	unclassified
NODE_1332_length_5577_4_tetR	627	65	tetR	100.0	tetracycline antibiotic	antibiotic target alteration; antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	100.00	unclassified
NODE_1381_length_5395_3_Escherichia_coli_marR_mutant_conferring_antibiotic_resistance	435	149	Escherichia coli marR mutant conferring antibiotic resistance	83.92	fluoroquinolone antibiotic; cephalosporin; glycylcycline; penam; tetracycline antibiotic; rifamycin antibiotic; phenicol antibiotic; triclosan	antibiotic target alteration; antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	unclassified
NODE_2007_length_3413_3_Escherichia_coli_soxS_with_mutation_conferring_antibiotic_resistance	327	343	Escherichia coli soxS with mutation conferring antibiotic resistance	89.72	fluoroquinolone antibiotic; monobactam; carbapenem; cephalosporin; glycylcycline; cephamycin; penam; tetracycline antibiotic; rifamycin antibiotic; phenicol antibiotic; triclosan; penem	antibiotic target alteration; antibiotic efflux; reduced permeability to antibiotic	ATP-binding cassette (ABC) antibiotic efflux pump; major facilitator superfamily (MFS) antibiotic efflux pump; resistance-nodulation-cell division (RND) antibiotic efflux pump; General Bacterial Porin with reduced permeability to beta-lactams	100.93	unclassified
